time,page 
0,112.94148275862067 
10,92.55833898305085 
20,85.25055172413794 
30,70.68578181818184 
40,1861.900460526315 
50,3065.1709107142838 
60,1593.361196319018 
70,1214.9273303571426 
80,1517.4657831325287 
90,2593.326221804513 
100,1280.7892475247509 
110,3077.281117647054 
120,4513.071040567947 
130,7564.197309392265 
140,6586.9266115942055 
150,7556.941218543042 
160,7182.707595394736 
170,11255.293945736434 
180,10410.435442396305 
190,6930.251389610387 
200,6112.248666666668 
210,6686.829658333331 
220,3013.958720338985 
230,3977.1537238095257 
240,6041.271463768117 
250,6441.706847826087 
260,12732.544714285717 
270,5815.292048780486 
280,458.38163636363646 
290,2.9683333333333337 
300,7.199285714285714 
310,4.298 
320,2.407 
