time,200,500,422,400,302,504,404 
0,2.4,,,,0.3,,0.3 
10,2.7,,,,1.1,,0.8 
20,3.6,,,,1.4,,1.4 
30,4.8,,,,0.9,,0.9 
40,7.5,,,,2.6,,2.3 
50,6.2,0.8,,0.1,1.3,,1.8 
60,9.1,2,,0.8,1.2,,1 
70,13.4,5.3,,1.2,2.6,,2.7 
80,14.8,11.5,0.2,3.5,1,,1 
90,16.6,16.2,0.3,4.8,1,,1.2 
100,26.9,25.7,1.2,9.5,1.3,0.1,1 
110,25.1,39.6,2,14.9,2.1,0.8,2.2 
120,6.3,41.8,3.4,18.5,1.6,1.6,2 
130,0.3,39.8,4.9,17.3,0.1,1.7,0.9 
140,0,29.4,5.7,17.6,0,0.9,0.7 
150,0,22.5,4.1,14.5,0,1.5,0.9 
160,0,17.2,4.5,13.4,0,1.1,1.2 
170,0,12.7,4.2,9.9,0,1,2.1 
180,0,8.4,3.6,6.8,0,1.4,1.5 
190,0,4.6,1.6,4.7,0,1.1,1.2 
200,0,2.8,1.3,2.4,0,0.9,0.8 
210,0,1.9,1.1,1.9,0,0.4,0.7 
220,0,1,0.5,1.5,0,0.8,0.8 
230,0,1.7,0.6,3.7,0,0.9,2.5 
240,0,0.6,1.5,2,0,0.9,1.8 
250,0,0.1,0.5,0.9,0,0.7,0.9 
260,0,0,0.2,0.6,0,0.3,0.6 
