time,502,200,500,422,400,302,404 
0,1.2,0.9,,,0.1,0.1, 
10,2.2,1.6,,0.5,0.7,0.1, 
20,2.9,0.6,1.2,0.3,1,0.1,0.1 
30,5.3,1.2,1.8,0.3,1.3,0,0 
40,7.8,1.7,1.3,0.8,1.5,0.2,0.2 
50,10,0.8,1.1,0.4,1.9,0,0 
60,12.7,0.8,1.9,0.4,2,0,0 
70,22.7,1.3,3.1,0.8,3.5,0.1,0.1 
80,17.4,2.8,4.9,2,4.3,0.1,0.2 
90,31.8,5.1,5.7,2,6.4,0,0 
100,47.4,5.8,6.8,1.5,7.6,0.1,0 
110,66.7,3.5,3.2,0.8,10.1,0.3,0 
120,65.1,5.2,9.2,2.4,11.3,0.5,0.1 
130,52.4,0.6,7.2,0.4,4.2,0,0.1 
140,52.7,0.2,2.3,0.2,1.6,0,0.2 
150,37.1,0.1,7.3,1.1,4.4,0,0 
160,27.4,0.1,2,1.4,1.5,0,0.1 
170,15.3,0.2,1.2,0.4,0.9,0,0.1 
180,8.4,0,1.3,0.4,0.6,0,0.1 
190,4.1,0.2,0.8,0.3,0.6,0,0.2 
200,1.2,0.2,0.3,0,0.4,0,0.1 
210,1,0,0.2,0.3,0.3,0,0.1 
220,0.1,0,0,0,0.1,0,0 
223,0.1,0,0,0.1,0.1,0,0 
