time,session 
100,99561.953 
110,113261.811 
120,116578.497 
130,132222.905 
140,141259.11 
150,153862.128 
160,154680.053 
170,154680.053 
180,170283.277 
190,170283.277 
200,186983.466 
210,186983.466 
220,186983.466 
230,186983.466 
240,186987.976 
250,186987.976 
260,234364.535 
270,269856.19 
280,269856.19 
290,269856.19 
300,269856.19 
310,269856.19 
320,269856.19 
330,269856.19 
340,300319.446 
350,300319.446 
360,300319.446 
370,300319.446 
380,300319.446 
390,300319.446 
400,300319.446 
410,300319.446 
