time,users_count,finish_users_count 
0,15,0 
10,24,0 
20,30,0 
30,49,0 
40,75,0 
50,90,0 
60,125,0 
70,154,0 
80,198,0 
90,254,0 
100,344,5 
110,432,21 
120,442,50 
130,442,102 
140,442,136 
150,442,184 
160,442,223 
170,442,235 
180,442,249 
190,442,269 
200,442,286 
210,442,290 
220,442,294 
230,442,294 
240,442,297 
250,442,297 
260,442,326 
270,442,403 
280,442,406 
290,442,406 
300,442,406 
310,442,406 
320,442,406 
330,442,407 
340,442,412 
350,442,412 
360,442,412 
370,442,412 
380,442,412 
390,442,412 
400,442,412 
410,442,412 
